r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.3999999999999999       ,   -2.2801017415264639       ,   -2.2720256262474012     
   2.4199999999999999       ,   -2.0981027579207674       ,   -1.9792522385874096     
   2.4399999999999999       ,   -1.9410552788317466       ,   -1.6784456124628699     
   2.4600000000000000       ,   -1.8411590736567749       ,   -1.4166852187389947     
   2.4800000000000000       ,   -1.8228302801815663       ,   -1.2343533605620833     
   2.5000000000000000       ,   -1.8987516721890798       ,   -1.1592610729890125     
   2.5200000000000000       ,   -2.0679496959773931       ,   -1.2030104556233856     
   2.5400000000000000       ,   -2.3161809533593112       ,   -1.3600896036361703     
   2.5600000000000001       ,   -2.6185121142070487       ,   -1.6097346329390037     
   2.5800000000000001       ,   -2.9436017587840393       ,   -1.9201361949447369     
   2.6000000000000001       ,   -3.2589031812038454       ,   -2.2541896455696908     
   2.6200000000000001       ,   -3.5358523364457879       ,   -2.5757495384710918     
   2.6400000000000001       ,   -3.7541112991895540       ,   -2.8552880820776716     
   2.6600000000000001       ,   -3.9041046122510989       ,   -3.0739822398697889     
   2.6800000000000002       ,   -3.9873867587221565       ,   -3.2255434342097127     
   2.7000000000000002       ,   -4.0147641575751898       ,   -3.3155086367864328     
   2.7200000000000002       ,   -4.0025003653670241       ,   -3.3581643054612025     
   2.7400000000000002       ,   -3.9672900842978609       ,   -3.3716994261663427     
   2.7600000000000002       ,   -3.9209345331153931       ,   -3.3725093332567759     
   2.7800000000000002       ,   -3.8657432205028770       ,   -3.3697423700123470     
   2.8000000000000003       ,   -3.7916053117916682       ,   -3.3611661802478507     
   2.8200000000000003       ,   -3.6754260841881488       ,   -3.3312290500674862     
   2.8399999999999999       ,   -3.4832464247928554       ,   -3.2518343608131044     
   2.8599999999999999       ,   -3.1749141839102890       ,   -3.0858890072695115     
   2.8799999999999999       ,   -2.7107270024896462       ,   -2.7932029904643896     
   2.8999999999999999       ,   -2.0590906116476071       ,   -2.3378863989433070     
   2.9199999999999999       ,   -1.2039984890543889       ,   -1.6960837816446870     
   2.9399999999999999       ,  -0.15108195570718017       ,  -0.86275801317167666     
   2.9600000000000000       ,    1.0688794617690049       ,   0.14368776642401968     
   2.9800000000000000       ,    2.3997738584286954       ,    1.2798866544053931     
   3.0000000000000000       ,    3.7636225166269610       ,    2.4795837130141476     
   3.0200000000000000       ,    5.0674834978410894       ,    3.6592789368864098     
   3.0400000000000000       ,    6.2130539055408791       ,    4.7268561016904869     
   3.0600000000000001       ,    7.1077924278072508       ,    5.5921349019237647     
   3.0800000000000001       ,    7.6761028579409940       ,    6.1779466332565640     
   3.1000000000000001       ,    7.8690436380606510       ,    6.4301958402845338     
   3.1200000000000001       ,    7.6711751828994101       ,    6.3254575524762613     
   3.1400000000000001       ,    7.1035097672331142       ,    5.8749638304741953     
   3.1600000000000001       ,    6.2220407860064988       ,    5.1243131840479004     
   3.1800000000000002       ,    5.1119273334776949       ,    4.1488237436094195     
   3.2000000000000002       ,    3.8780103385406290       ,    3.0450606224579690     
   3.2200000000000002       ,    2.6328506515474590       ,    1.9196102313212973     
   3.2400000000000002       ,    1.4838319423114552       ,   0.87656919347887952     
   3.2600000000000002       ,   0.52100958257560115       ,    5.4041321423725312E-003
   3.2800000000000002       ,  -0.19271053721049064       ,  -0.62920757078247003     
   3.3000000000000003       ,  -0.62779905188543572       ,  -0.99422081478290070     
   3.3200000000000003       ,  -0.78996849281521253       ,   -1.0908781192726351     
   3.3400000000000003       ,  -0.71751158568533169       ,  -0.95289075857243533     
   3.3599999999999999       ,  -0.47456791887363403       ,  -0.64048026419380799     
   3.3799999999999999       ,  -0.14132481005984299       ,  -0.23118197573944213     
   3.3999999999999999       ,   0.19744028249813655       ,   0.19125598557227008     
   3.4199999999999999       ,   0.46387190412548207       ,   0.54830949844087029     
   3.4399999999999999       ,   0.59703346838982729       ,   0.77687429463328062     
   3.4600000000000000       ,   0.56007535215119886       ,   0.83686143777741850     
   3.4800000000000000       ,   0.34369858613965171       ,   0.71523977465739708     
   3.5000000000000000       ,   -3.4408934901474668E-002  ,   0.42610618695992253     
   3.5200000000000000       ,  -0.53390215684110076       ,    6.9442107350008164E-003
   3.5400000000000000       ,   -1.0990821542432985       ,  -0.48822814165935052     
   3.5600000000000001       ,   -1.6679802518343896       ,  -0.99769788276994642     
   3.5800000000000001       ,   -2.1818159042174723       ,   -1.4615144453636244     
   3.6000000000000001       ,   -2.5934200798143325       ,   -1.8301577807867575     
   3.6200000000000001       ,   -2.8734226779625054       ,   -2.0711802152220895     
   3.6400000000000001       ,   -3.0133811918607636       ,   -2.1729322127295068     
   3.6600000000000001       ,   -3.0255174634041140       ,   -2.1449493821312275     
   3.6800000000000002       ,   -2.9392537539866712       ,   -2.0150921356134122     
   3.7000000000000002       ,   -2.7952187885592199       ,   -1.8240121181385320     
   3.7200000000000002       ,   -2.6377578263534982       ,   -1.6178995337402071     
   3.7400000000000002       ,   -2.5071762315377111       ,   -1.4406889500487969     
   3.7600000000000002       ,   -2.4329481276728830       ,   -1.3269393979612536     
   3.7800000000000002       ,   -2.4289350680406785       ,   -1.2964577686338024     
   3.8000000000000003       ,   -2.4913173400098239       ,   -1.3514308216369024     
   3.8200000000000003       ,   -2.5994985624589511       ,   -1.4764216592410988     
   3.8400000000000003       ,   -2.7197725594268944       ,   -1.6411368768186911     
   3.8599999999999999       ,   -2.8111130073269530       ,   -1.8054504089116057     
   3.8799999999999999       ,   -2.8321257860012956       ,   -1.9258423017597974     
   3.8999999999999999       ,   -2.7480381935094029       ,   -1.9622220985062413     
   3.9199999999999999       ,   -2.5366104918987449       ,   -1.8840813009472717     
   3.9399999999999999       ,   -2.1920384666301551       ,   -1.6750558250204288     
   3.9600000000000000       ,   -1.7262395722672861       ,   -1.3352512128663485     
   3.9800000000000000       ,   -1.1673278233351221       ,  -0.88104452775435715     
   4.0000000000000000       ,  -0.55551949799803857       ,  -0.34246921108999140     
   4.0199999999999996       ,    6.2893782935493123E-002  ,   0.24134812053687860     
   4.0400000000000000       ,   0.64257490900393122       ,   0.82795103592789854     
   4.0599999999999996       ,    1.1460950571901229       ,    1.3776130822121944     
   4.0800000000000001       ,    1.5497468406989980       ,    1.8587766053141928     
   4.0999999999999996       ,    1.8473255281623693       ,    2.2520782640109784     
   4.1199999999999992       ,    2.0512905645262598       ,    2.5524083047856703     
   4.1399999999999997       ,    2.1911062800573027       ,    2.7687635616823103     
   4.1599999999999993       ,    2.3089721985303413       ,    2.9219902642828441     
   4.1799999999999997       ,    2.4535293778460749       ,    3.0408205147695937     
   4.1999999999999993       ,    2.6724162415764057       ,    3.1568408786207720     
   4.2199999999999998       ,    3.0047064260197129       ,    3.2991613740259944     
   4.2399999999999993       ,    3.4742730503336188       ,    3.4895642084173000     
   4.2599999999999998       ,    4.0849910966658989       ,    3.7388086422101647     
   4.2799999999999994       ,    4.8184353854843973       ,    4.0445731391355801     
   4.2999999999999998       ,    5.6343953608121833       ,    4.3912629642941843     
   4.3199999999999994       ,    6.4741587935489555       ,    4.7516416755099087     
   4.3399999999999999       ,    7.2661660194788000       ,    5.0899993535371104     
   4.3599999999999994       ,    7.9333505927547847       ,    5.3663831584050472     
   4.3799999999999999       ,    8.4012957687015017       ,    5.5413095697213262     
   4.3999999999999995       ,    8.6062677017509195       ,    5.5803608580080013     
   4.4199999999999999       ,    8.5022368875115326       ,    5.4581347853726099     
   4.4399999999999995       ,    8.0661540932979072       ,    5.1611477026137429     
   4.4600000000000000       ,    7.3009778394171736       ,    4.6894602321470948     
   4.4799999999999995       ,    6.2362216925511111       ,    4.0569715967078670     
   4.5000000000000000       ,    4.9260635988962331       ,    3.2904855652618505     
   4.5199999999999996       ,    3.4453023384606012       ,    2.4277668967113715     
   4.5400000000000000       ,    1.8836322975905475       ,    1.5148708272735836     
   4.5599999999999996       ,   0.33882254656081162       ,   0.60303918365283793     
   4.5800000000000001       ,   -1.0905731320634235       ,  -0.25457542925024423     
   4.5999999999999996       ,   -2.3123743441249269       ,   -1.0061547044765986     
   4.6200000000000001       ,   -3.2472760226824655       ,   -1.6042921442021614     
   4.6399999999999997       ,   -3.8342779997977967       ,   -2.0088207005915901     
   4.6599999999999993       ,   -4.0347460998170437       ,   -2.1893382365269938     
   4.6799999999999997       ,   -3.8349247200461587       ,   -2.1273785691061540     
   4.6999999999999993       ,   -3.2468226292638240       ,   -1.8181494278396408     
   4.7199999999999998       ,   -2.3074774374520510       ,   -1.2717170821525821     
   4.7399999999999993       ,   -1.0766720465609705       ,  -0.51347740225192051     
   4.7599999999999998       ,   0.36676545761691720       ,   0.41626692463807752     
   4.7799999999999994       ,    1.9298911126431999       ,    1.4637876091294626     
   4.7999999999999998       ,    3.5115566685590243       ,    2.5645742006866610     
   4.8199999999999994       ,    5.0089913303900273       ,    3.6471374260270042     
   4.8399999999999999       ,    6.3246739362570716       ,    4.6378285603360734     
   4.8599999999999994       ,    7.3730544770867548       ,    5.4663731521049863     
   4.8799999999999999       ,    8.0866412798313014       ,    6.0716688656055666     
   4.8999999999999995       ,    8.4209604865506371       ,    6.4072856068079194     
   4.9199999999999999       ,    8.3579301541310080       ,    6.4460563677164018     
   4.9399999999999995       ,    7.9072800514971293       ,    6.1831766730665771     
   4.9600000000000000       ,    7.1057903127626014       ,    5.6373450781716716     
   4.9799999999999995       ,    6.0143089438236590       ,    4.8496693752088609     
   5.0000000000000000       ,    4.7127224656992919       ,    3.8803122966820229     
   5.0199999999999996       ,    3.2932714045167710       ,    2.8031250207580136     
   5.0400000000000000       ,    1.8527947934403839       ,    1.6987787202098847     
   5.0599999999999996       ,   0.48462758484609214       ,   0.64711506624460235     
   5.0800000000000001       ,  -0.72906103159294955       ,  -0.28043730462438771     
   5.0999999999999996       ,   -1.7237259908647220       ,   -1.0275142291602037     
   5.1200000000000001       ,   -2.4570565427248514       ,   -1.5577645731099359     
   5.1399999999999997       ,   -2.9112923567362854       ,   -1.8575257293959058     
   5.1599999999999993       ,   -3.0930572613658511       ,   -1.9359366844118118     
   5.1799999999999997       ,   -3.0308066765371744       ,   -1.8225226217864772     
   5.1999999999999993       ,   -2.7702589176582646       ,   -1.5626061080750717     
   5.2199999999999998       ,   -2.3684078740055656       ,   -1.2111733705822441     
   5.2399999999999993       ,   -1.8868643100598264       ,  -0.82601102702239160     
   5.2599999999999998       ,   -1.3853249046337799       ,  -0.46100218879377164     
   5.2799999999999994       ,  -0.91591551973041085       ,  -0.16042097877010125     
   5.2999999999999998       ,  -0.51900633398819040       ,    4.5100784596104310E-002
   5.3199999999999994       ,  -0.22087342306393914       ,   0.14051658018312185     
   5.3399999999999999       ,   -3.3316741741764092E-002  ,   0.12610719809718712     
   5.3599999999999994       ,    4.4923387509045620E-002  ,    1.5224668758085393E-002
   5.3799999999999999       ,    2.5341917175051958E-002  ,  -0.16948570046555680     
   5.3999999999999995       ,   -7.4007420944716185E-002  ,  -0.40071560990381350     
   5.4199999999999999       ,  -0.23240945401863936       ,  -0.65122033768417731     
   5.4399999999999995       ,  -0.42999641263673705       ,  -0.89791628456423545     
   5.4600000000000000       ,  -0.65037148847432802       ,   -1.1247642335785721     
   5.4799999999999995       ,  -0.88203283520132203       ,   -1.3240778602046743     
   5.5000000000000000       ,   -1.1185053677969912       ,   -1.4961693034996075     
   5.5199999999999996       ,   -1.3573122617501918       ,   -1.6475194036847642     
   5.5400000000000000       ,   -1.5981097886349998       ,   -1.7878958673804970     
   5.5599999999999996       ,   -1.8404383825340747       ,   -1.9270016558646841     
   5.5800000000000001       ,   -2.0815906069816470       ,   -2.0712946714649139     
   5.5999999999999996       ,   -2.3150574832163633       ,   -2.2215711314404158     
   5.6200000000000001       ,   -2.5298971072688068       ,   -2.3717589984302188     
   5.6399999999999997       ,   -2.7111948293992802       ,   -2.5091500978338974     
   5.6599999999999993       ,   -2.8415826320279054       ,   -2.6160468837301534     
   5.6799999999999997       ,   -2.9035907884989265       ,   -2.6725541208108115     
   5.6999999999999993       ,   -2.8824498326049102       ,   -2.6600472397740291     
   5.7199999999999998       ,   -2.7688708390975387       ,   -2.5647298463223334     
   5.7399999999999993       ,   -2.5613215623082395       ,   -2.3806716246761193     
   5.7599999999999998       ,   -2.2673864430322914       ,   -2.1117973438168258     
   5.7799999999999994       ,   -1.9039379221074708       ,   -1.7724641217849708     
   5.7999999999999998       ,   -1.4960317376345313       ,   -1.3864898021873109     
   5.8199999999999994       ,   -1.0746394615531958       ,  -0.98474315257981548     
   5.8399999999999999       ,  -0.67351470774717381       ,  -0.60163624917125591     
   5.8599999999999994       ,  -0.32562556690650823       ,  -0.27103381955431771     
   5.8799999999999999       ,   -5.9653142126510815E-002  ,   -2.2185711438114427E-002
   5.8999999999999995       ,   0.10295580242647583       ,   0.12371702939340305     
   5.9199999999999999       ,   0.14998252501000836       ,   0.15586298379324984     
   5.9399999999999995       ,    7.9226820271239007E-002  ,    7.4697735489263770E-002
   5.9600000000000000       ,  -0.10196833857560256       ,  -0.10873490316496207     
   5.9799999999999995       ,  -0.37832773185825086       ,  -0.37484151692745110     
   6.0000000000000000       ,  -0.72909210093800114       ,  -0.69855949902955949     
   6.0199999999999996       ,   -1.1308890767394248       ,   -1.0529603849348308     
   6.0400000000000000       ,   -1.5605657338800714       ,   -1.4128008757201020     
   6.0599999999999996       ,   -1.9975511861663100       ,   -1.7574738555095035     
   6.0800000000000001       ,   -2.4254169897037596       ,   -2.0729272582388285     
   6.0999999999999996       ,   -2.8324546897890772       ,   -2.3523020597946260     
   6.1200000000000001       ,   -3.2112676144127632       ,   -2.5952609970678799     
   6.1399999999999997       ,   -3.5575479113089821       ,   -2.8062002157844783     
   6.1600000000000001       ,   -3.8683507151726984       ,   -2.9917206582032398     
   6.1799999999999997       ,   -4.1402618131766262       ,   -3.1578546290012195     
   6.1999999999999993       ,   -4.3678693893405427       ,   -3.3075767394952580     
   6.2199999999999998       ,   -4.5428922758328145       ,   -3.4390725286541222     
   6.2399999999999993       ,   -4.6541965701678301       ,   -3.5451024376882381     
   6.2599999999999998       ,   -4.6887697889339233       ,   -3.6136064092695288     
   6.2799999999999994       ,   -4.6335441911947992       ,   -3.6294772738739352     
   6.2999999999999998       ,   -4.4777982664186577       ,   -3.5772252023808555     
   6.3199999999999994       ,   -4.2157449984247632       ,   -3.4440947462104576     
   6.3399999999999999       ,   -3.8488578994654734       ,   -3.2231067361147709     
   6.3599999999999994       ,   -3.3875013102439100       ,   -2.9154942132257227     
   6.3799999999999999       ,   -2.8515186301676465       ,   -2.5320852518671426     
   6.3999999999999995       ,   -2.2695779898719080       ,   -2.0933426322351654     
   6.4199999999999999       ,   -1.6772570065920127       ,   -1.6279757341595389     
   6.4399999999999995       ,   -1.1140384795706932       ,   -1.1702610653178926     
   6.4600000000000000       ,  -0.61955770907124064       ,  -0.75640954896498891     
   6.4799999999999995       ,  -0.22956346005091111       ,  -0.42046945594793983     
   6.5000000000000000       ,    2.7890208349404522E-002  ,  -0.19033039019722034     
   6.5199999999999996       ,   0.13552332897505964       ,   -8.4384671104835260E-002
   6.5400000000000000       ,    8.8773435172535914E-002  ,  -0.10930999654690444     
   6.5599999999999996       ,  -0.10365591598329701       ,  -0.25927659067100861     
   6.5800000000000001       ,  -0.42071686397331204       ,  -0.51667865352995879     
   6.5999999999999996       ,  -0.83129286534849889       ,  -0.85427544691666246     
   6.6200000000000001       ,   -1.2975396597994306       ,   -1.2384343592788816     
   6.6399999999999997       ,   -1.7788742310704841       ,   -1.6330251929120227     
   6.6600000000000001       ,   -2.2361257068521017       ,   -2.0034415595203141     
   6.6799999999999997       ,   -2.6353606794394775       ,   -2.3202300799016475     
   6.6999999999999993       ,   -2.9509581469907000       ,   -2.5618870977486261     
   6.7199999999999998       ,   -3.1676238453577859       ,   -2.7165205514476582     
   6.7399999999999993       ,   -3.2811809422298324       ,   -2.7822477524453935     
   6.7599999999999998       ,   -3.2981311431451590       ,   -2.7663800163736574     
   6.7799999999999994       ,   -3.2341246730550868       ,   -2.6836046705413392     
   6.7999999999999998       ,   -3.1115905337408960       ,   -2.5534910303754055     
   6.8199999999999994       ,   -2.9568475062706869       ,   -2.3977049276845714     
   6.8399999999999999       ,   -2.7970370737608743       ,   -2.2373120059919795     
   6.8599999999999994       ,   -2.6571952387792810       ,   -2.0904894540035852     
   6.8799999999999999       ,   -2.5577212088249839       ,   -1.9708641644938476     
   6.8999999999999995       ,   -2.5124215190035240       ,   -1.8865733251532006     
   6.9199999999999999       ,   -2.5272240846905980       ,   -1.8400238927401054     
   6.9399999999999995       ,   -2.5995820053645162       ,   -1.8282307789850014     
   6.9600000000000000       ,   -2.7185316181591657       ,   -1.8435546320834972     
   6.9799999999999995       ,   -2.8653376098228835       ,   -1.8746454315387409     
   7.0000000000000000       ,   -3.0146482364243870       ,   -1.9074253514590047     
   7.0199999999999996       ,   -3.1360890847306613       ,   -1.9260029783355095     
   7.0400000000000000       ,   -3.1962343903089456       ,   -1.9134846776970134     
   7.0599999999999996       ,   -3.1609001463107105       ,   -1.8527189388633190     
   7.0800000000000001       ,   -2.9976945852051631       ,   -1.7270584890971596     
   7.0999999999999996       ,   -2.6787348732193594       ,   -1.5212403133606796     
   7.1200000000000001       ,   -2.1833954452726978       ,   -1.2224603264001521     
   7.1399999999999997       ,   -1.5009005606093591       ,  -0.82166079140886872     
   7.1600000000000001       ,  -0.63252333234559222       ,  -0.31496624585978672     
   7.1799999999999997       ,   0.40687983451782056       ,   0.29488468018138764     
   7.1999999999999993       ,    1.5882726696295222       ,   0.99733816495470928     
   7.2199999999999998       ,    2.8690140944075417       ,    1.7733217717689704     
   7.2399999999999993       ,    4.1947530741784549       ,    2.5952980961870349     
   7.2599999999999998       ,    5.5026633651225589       ,    3.4282732827456890     
   7.2799999999999994       ,    6.7258798222384764       ,    4.2318463410408640     
   7.2999999999999998       ,    7.7988286202665718       ,    4.9632367309062380     
   7.3199999999999994       ,    8.6629879189955048       ,    5.5810644858840979     
   7.3399999999999999       ,    9.2724988293062580       ,    6.0495059082635745     
   7.3599999999999994       ,    9.5989917742216004       ,    6.3423358026854064     
   7.3799999999999999       ,    9.6350163342019215       ,    6.4463173384396706     
   7.3999999999999995       ,    9.3955691110421906       ,    6.3634275522748966     
   7.4199999999999999       ,    8.9173977563407849       ,    6.1115133955834962     
   7.4399999999999995       ,    8.2560017911058559       ,    5.7231505585076565     
   7.4600000000000000       ,    7.4805237443813759       ,    5.2427036036073895     
   7.4799999999999995       ,    6.6669924326881764       ,    4.7218305852952902     
   7.5000000000000000       ,    5.8906070824999883       ,    4.2139029125432854     
   7.5199999999999996       ,    5.2179032201715971       ,    3.7679868937755576     
   7.5400000000000000       ,    4.6996942046948504       ,    3.4231283908454371     
   7.5599999999999996       ,    4.3656239847149321       ,    3.2036782853992753     
   7.5800000000000001       ,    4.2210000780528771       ,    3.1162899920115614     
   7.5999999999999996       ,    4.2463189481129682       ,    3.1490221230643671     
   7.6200000000000001       ,    4.3995799733502841       ,    3.2727146486712431     
